Transaction ID,Date,Project ID,Project Name,Department,Expense Category,Sub-Category,Vendor,Description,Amount,Payment Method,Status
990,2025-05-08,PROJ-004,Delta R&D,Research,Travel,Accommodation,Grand Hotel,Hotel for conference,$250.00,Company Credit Card,Approved
991,2025-05-09,PROJ-001,Alpha Launch,Marketing,Marketing,Events,Event Planners,Event staff catering,$450.00,Company Credit Card,Approved
992,2025-05-09,PROJ-002,Beta Test,Engineering,Travel,Accommodation,Hilton,Hotel stay for vendor meeting,$220.00,Company Credit Card,Approved
993,2025-05-10,PROJ-005,Epsilon Dev,Engineering,Software,Cloud Services,CloudBurst Inc.,Quarterly billing,$1800.00,Bank Transfer,Approved
994,2025-05-10,PROJ-003,Gamma Integration,Sales,Software,Sales Tools,Sales Navigator,Monthly fee,$150.00,Bank Transfer,Approved
995,2025-05-11,PROJ-004,Delta R&D,Research,Supplies,Lab Equipment,Lab Essentials,Consumables replenishment,$75.00,Company Credit Card,Approved
996,2025-05-11,PROJ-001,Alpha Launch,Marketing,Marketing,Social Media Ads,SocialAds Co.,Ad budget,$300.00,Company Credit Card,Approved
997,2025-05-12,PROJ-002,Beta Test,Engineering,Payroll,Salaries,Employee G,Bi-weekly salary,$3100.00,Bank Transfer,Approved
998,2025-05-12,PROJ-005,Epsilon Dev,Engineering,Travel,Accommodation,Motel 6,Hotel for hackathon,$90.00,Company Credit Card,Approved
999,2025-05-13,PROJ-003,Gamma Integration,Sales,Payroll,Commissions,Sales Agent C,Quarterly commission,$1800.00,Bank Transfer,Approved
1000,2025-05-13,PROJ-004,Delta R&D,Research,Travel,Transportation,Rent-A-Car,Car rental for research trip,$120.00,Company Credit Card,Approved
1001,2025-05-14,PROJ-001,Alpha Launch,Marketing,Supplies,Printed Materials,PrintShop,Product brochures,$450.00,Company Credit Card,Approved
1002,2025-05-14,PROJ-002,Beta Test,Engineering,Travel,Accommodation,Inn & Suites,Hotel for vendor meeting,$200.00,Company Credit Card,Approved
1003,2025-05-15,PROJ-005,Epsilon Dev,Engineering,Travel,Meals,Pizzeria,Team dinner,$85.00,Company Credit Card,Approved
1004,2025-05-15,PROJ-003,Gamma Integration,Sales,Software,SaaS Subscription,Zoom,Quarterly renewal,$50.00,Company Credit Card,Approved
1005,2025-05-16,PROJ-004,Delta R&D,Research,Travel,Flights,AeroJet Airlines,Flight for research trip,$550.00,Company Credit Card,Approved
1006,2025-05-16,PROJ-001,Alpha Launch,Marketing,Software,CRM,HubSpot,Monthly subscription,$250.00,Bank Transfer,Approved
1007,2025-05-17,PROJ-002,Beta Test,Engineering,Supplies,Hardware,MicroElectronics,New circuit boards,$850.00,Company Credit Card,Approved
1008,2025-05-17,PROJ-005,Epsilon Dev,Engineering,Payroll,Salaries,Employee H,Bi-weekly salary,$3000.00,Bank Transfer,Approved
1009,2025-05-18,PROJ-003,Gamma Integration,Sales,Travel,Accommodation,Hilton,Hotel stay for client visit,$250.00,Company Credit Card,Approved
1010,2025-05-18,PROJ-004,Delta R&D,Research,Software,Data Analytics,DataGenius,Annual license renewal,$1500.00,Bank Transfer,Approved
1011,2025-05-19,PROJ-001,Alpha Launch,Marketing,Marketing,PR,Public Relations Group,Media outreach,$800.00,Bank Transfer,Approved
1012,2025-05-19,PROJ-002,Beta Test,Engineering,Supplies,Hardware,MicroElectronics,New circuit boards,$850.00,Company Credit Card,Approved
1013,2025-05-20,PROJ-005,Epsilon Dev,Engineering,Software,Development Tools,CodeWare Inc.,Bug tracking software,$50.00,Company Credit Card,Approved
1014,2025-05-20,PROJ-003,Gamma Integration,Sales,Travel,Meals,Steakhouse,Client dinner,$210.00,Company Credit Card,Approved
1015,2025-05-21,PROJ-004,Delta R&D,Research,Supplies,Lab Equipment,BioLab,Microscopes,$4500.00,Bank Transfer,Approved
1016,2025-05-21,PROJ-001,Alpha Launch,Marketing,Marketing,Social Media Ads,SocialAds Co.,Ad budget,$300.00,Company Credit Card,Approved
1017,2025-05-22,PROJ-002,Beta Test,Engineering,Payroll,Salaries,Employee A,Bi-weekly salary,$2500.00,Bank Transfer,Approved
1018,2025-05-22,PROJ-005,Epsilon Dev,Engineering,Travel,Accommodation,Grand Hotel,Hotel for client visit,$250.00,Company Credit Card,Approved
1019,2025-05-23,PROJ-003,Gamma Integration,Sales,Supplies,Office Supplies,Office Depot,Desk monitor,$180.00,Company Credit Card,Approved
1020,2025-05-23,PROJ-004,Delta R&D,Research,Supplies,Lab Equipment,Lab Essentials,Consumables replenishment,$75.00,Company Credit Card,Approved
1021,2025-05-24,PROJ-001,Alpha Launch,Marketing,Software,CRM,HubSpot,Monthly subscription,$250.00,Bank Transfer,Approved
1022,2025-05-24,PROJ-002,Beta Test,Engineering,Travel,Accommodation,Inn & Suites,Hotel for vendor meeting,$200.00,Company Credit Card,Approved
1023,2025-05-25,PROJ-005,Epsilon Dev,Engineering,Travel,Flights,FlyHigh Airlines,Flight to vendor site,$380.00,Company Credit Card,Approved
1024,2025-05-25,PROJ-003,Gamma Integration,Sales,Software,Sales Tools,Sales Navigator,Monthly fee,$150.00,Bank Transfer,Approved
1025,2025-05-26,PROJ-004,Delta R&D,Research,Travel,Transportation,Rent-A-Car,Car rental for research,$120.00,Company Credit Card,Approved
1026,2025-05-26,PROJ-001,Alpha Launch,Marketing,Marketing,Events,Event Planners,Event staff catering,$450.00,Company Credit Card,Approved
1027,2025-05-27,PROJ-002,Beta Test,Engineering,Payroll,Salaries,Employee B,Bi-weekly salary,$2800.00,Bank Transfer,Approved
1028,2025-05-27,PROJ-005,Epsilon Dev,Engineering,Payroll,Salaries,Employee E,Bi-weekly salary,$2600.00,Bank Transfer,Approved
1029,2025-05-28,PROJ-003,Gamma Integration,Sales,Travel,Accommodation,Motel 6,Hotel for client visit,$90.00,Company Credit Card,Approved
1030,2025-05-28,PROJ-004,Delta R&D,Research,Travel,Accommodation,Grand Hotel,Hotel for conference,$250.00,Company Credit Card,Approved
1031,2025-05-29,PROJ-001,Alpha Launch,Marketing,Supplies,Printed Materials,PrintShop,Product brochures,$450.00,Company Credit Card,Approved
1032,2025-05-29,PROJ-002,Beta Test,Engineering,Software,Cloud Services,CloudBurst Inc.,Quarterly billing,$1800.00,Bank Transfer,Approved
1033,2025-05-30,PROJ-005,Epsilon Dev,Engineering,Travel,Meals,Pizzeria,Team dinner,$85.00,Company Credit Card,Approved
1034,2025-05-30,PROJ-003,Gamma Integration,Sales,Software,CRM,SalesForce,Monthly subscription,$150.00,Bank Transfer,Approved
1035,2025-05-31,PROJ-004,Delta R&D,Research,Supplies,Lab Equipment,Lab Essentials,Chemical order,$90.00,Company Credit Card,Approved
1036,2025-05-31,PROJ-001,Alpha Launch,Marketing,Marketing,Social Media Ads,SocialAds Co.,Ad budget,$300.00,Company Credit Card,Approved
1037,2025-06-01,PROJ-002,Beta Test,Engineering,Payroll,Salaries,Employee F,Bi-weekly salary,$2900.00,Bank Transfer,Approved
1038,2025-06-01,PROJ-005,Epsilon Dev,Engineering,Payroll,Salaries,Employee G,Bi-weekly salary,$3100.00,Bank Transfer,Approved
1039,2025-06-02,PROJ-003,Gamma Integration,Sales,Travel,Flights,AeroJet Airlines,Client visit flight,$350.00,Company Credit Card,Approved
1040,2025-06-02,PROJ-004,Delta R&D,Research,Travel,Flights,AeroJet Airlines,Flight for research trip,$550.00,Company Credit Card,Approved
1041,2025-06-03,PROJ-001,Alpha Launch,Marketing,Marketing,PR,Public Relations Group,Media outreach,$800.00,Bank Transfer,Approved
1042,2025-06-03,PROJ-002,Beta Test,Engineering,Software,Development Tools,CodeWare Inc.,New feature license,$150.00,Company Credit Card,Approved
1043,2025-06-04,PROJ-005,Epsilon Dev,Engineering,Supplies,Hardware,MicroElectronics,New circuit boards,$850.00,Company Credit Card,Approved
1044,2025-06-04,PROJ-003,Gamma Integration,Sales,Supplies,Office Supplies,Office Depot,Desk monitor,$180.00,Company Credit Card,Approved
1045,2025-06-05,PROJ-004,Delta R&D,Research,Software,Data Analytics,DataGenius,Annual license renewal,$1500.00,Bank Transfer,Approved
1046,2025-06-05,PROJ-001,Alpha Launch,Marketing,Software,CRM,HubSpot,Monthly subscription,$250.00,Bank Transfer,Approved
1047,2025-06-06,PROJ-002,Beta Test,Engineering,Travel,Accommodation,Hilton,Hotel stay for vendor meeting,$220.00,Company Credit Card,Approved
1048,2025-06-06,PROJ-005,Epsilon Dev,Engineering,Travel,Accommodation,Inn & Suites,Hotel for hackathon,$280.00,Company Credit Card,Approved
1049,2025-06-07,PROJ-003,Gamma Integration,Sales,Travel,Meals,Steakhouse,Client dinner,$210.00,Company Credit Card,Approved
1050,2025-06-07,PROJ-004,Delta R&D,Research,Supplies,Lab Equipment,Lab Essentials,Consumables replenishment,$75.00,Company Credit Card,Approved
1051,2025-06-08,PROJ-001,Alpha Launch,Marketing,Marketing,Events,Event Planners,Event decorations,$200.00,Company Credit Card,Approved
1052,2025-06-08,PROJ-002,Beta Test,Engineering,Travel,Meals,Subway,Client lunch,$25.00,Petty Cash,Approved
1053,2025-06-09,PROJ-005,Epsilon Dev,Engineering,Supplies,Electronics,Gadget Store,Wireless headphones,$80.00,Company Credit Card,Approved
1054,2025-06-09,PROJ-003,Gamma Integration,Sales,Payroll,Commissions,Sales Agent A,Quarterly commission,$1200.00,Bank Transfer,Approved
1055,2025-06-10,PROJ-004,Delta R&D,Research,Supplies,Lab Equipment,BioLab,Microscopes,$4500.00,Bank Transfer,Approved
1056,2025-06-10,PROJ-001,Alpha Launch,Marketing,Marketing,Social Media Ads,SocialAds Co.,Ad budget,$300.00,Company Credit Card,Approved
1057,2025-06-11,PROJ-002,Beta Test,Engineering,Payroll,Salaries,Employee H,Bi-weekly salary,$3000.00,Bank Transfer,Approved
1058,2025-06-11,PROJ-005,Epsilon Dev,Engineering,Travel,Accommodation,Grand Hotel,Hotel for client visit,$250.00,Company Credit Card,Approved
1059,2025-06-12,PROJ-003,Gamma Integration,Sales,Software,Sales Tools,Sales Navigator,Annual renewal,$800.00,Bank Transfer,Approved
1060,2025-06-12,PROJ-004,Delta R&D,Research,Travel,Accommodation,Inn & Suites,Hotel for conference,$180.00,Company Credit Card,Approved
1061,2025-06-13,PROJ-001,Alpha Launch,Marketing,Software,CRM,HubSpot,Monthly subscription,$250.00,Bank Transfer,Approved
1062,2025-06-13,PROJ-002,Beta Test,Engineering,Travel,Meals,Pizzeria,Team dinner,$85.00,Company Credit Card,Approved
1063,2025-06-14,PROJ-005,Epsilon Dev,Engineering,Software,Cloud Services,CloudBurst Inc.,Quarterly billing,$1800.00,Bank Transfer,Approved
1064,2025-06-14,PROJ-003,Gamma Integration,Sales,Travel,Flights,AeroJet Airlines,Client visit flight,$350.00,Company Credit Card,Approved
1065,2025-06-15,PROJ-004,Delta R&D,Research,Supplies,Lab Equipment,Lab Essentials,Chemical order,$90.00,Company Credit Card,Approved
1066,2025-06-15,PROJ-001,Alpha Launch,Marketing,Marketing,Events,Event Planners,Event decorations,$200.00,Company Credit Card,Approved
1067,2025-06-16,PROJ-002,Beta Test,Engineering,Travel,Accommodation,Motel 6,Hotel stay for a night,$90.00,Company Credit Card,Approved
1068,2025-06-16,PROJ-005,Epsilon Dev,Engineering,Payroll,Salaries,Employee C,Bi-weekly salary,$3200.00,Bank Transfer,Approved
1069,2025-06-17,PROJ-003,Gamma Integration,Sales,Travel,Accommodation,Hilton,Hotel stay for client visit,$250.00,Company Credit Card,Approved
1070,2025-06-17,PROJ-004,Delta R&D,Research,Travel,Transportation,Rent-A-Car,Car rental for research trip,$120.00,Company Credit Card,Approved
1071,2025-06-18,PROJ-001,Alpha Launch,Marketing,Software,CRM,HubSpot,Monthly subscription,$250.00,Bank Transfer,Approved
1072,2025-06-18,PROJ-002,Beta Test,Engineering,Supplies,Hardware,MicroElectronics,New circuit boards,$850.00,Company Credit Card,Approved
1073,2025-06-19,PROJ-005,Epsilon Dev,Engineering,Travel,Meals,Subway,Client lunch,$25.00,Petty Cash,Approved
1074,2025-06-19,PROJ-003,Gamma Integration,Sales,Travel,Flights,AeroJet Airlines,Client visit flight,$350.00,Company Credit Card,Approved
1075,2025-06-20,PROJ-004,Delta R&D,Research,Supplies,Lab Equipment,BioLab,Microscopes,$4500.00,Bank Transfer,Approved
1076,2025-06-20,PROJ-001,Alpha Launch,Marketing,Marketing,PR,Public Relations Group,Media outreach,$800.00,Bank Transfer,Approved
1077,2025-06-21,PROJ-002,Beta Test,Engineering,Software,Development Tools,CodeWare Inc.,Bug tracking software,$50.00,Company Credit Card,Approved
1078,2025-06-21,PROJ-005,Epsilon Dev,Engineering,Payroll,Salaries,Employee D,Bi-weekly salary,$3500.00,Bank Transfer,Approved
1079,2025-06-22,PROJ-003,Gamma Integration,Sales,Travel,Accommodation,Grand Hotel,Hotel for client visit,$250.00,Company Credit Card,Approved
1080,2025-06-22,PROJ-004,Delta R&D,Research,Supplies,Lab Equipment,Lab Essentials,Consumables replenishment,$75.00,Company Credit Card,Approved
1081,2025-06-23,PROJ-001,Alpha Launch,Marketing,Marketing,Social Media Ads,SocialAds Co.,Ad budget,$300.00,Company Credit Card,Approved
1082,2025-06-23,PROJ-002,Beta Test,Engineering,Travel,Accommodation,Inn & Suites,Hotel for vendor meeting,$200.00,Company Credit Card,Approved
1083,2025-06-24,PROJ-005,Epsilon Dev,Engineering,Supplies,Electronics,Gadget Store,Wireless headphones,$80.00,Company Credit Card,Approved
1084,2025-06-24,PROJ-003,Gamma Integration,Sales,Travel,Meals,Steakhouse,Client dinner,$210.00,Company Credit Card,Approved
1085,2025-06-25,PROJ-004,Delta R&D,Research,Software,Data Analytics,DataGenius,Annual license renewal,$1500.00,Bank Transfer,Approved
1086,2025-06-25,PROJ-001,Alpha Launch,Marketing,Marketing,SEO,SEO Gurus,Monthly SEO services,$500.00,Bank Transfer,Approved
1087,2025-06-26,PROJ-002,Beta Test,Engineering,Payroll,Salaries,Employee E,Bi-weekly salary,$2600.00,Bank Transfer,Approved
1088,2025-06-26,PROJ-005,Epsilon Dev,Engineering,Travel,Accommodation,Hilton,Hotel stay for conference,$320.00,Company Credit Card,Approved
1089,2025-06-27,PROJ-003,Gamma Integration,Sales,Software,Sales Tools,Sales Navigator,Monthly fee,$150.00,Bank Transfer,Approved
1090,2025-06-27,PROJ-004,Delta R&D,Research,Travel,Transportation,Rent-A-Car,Car rental for research trip,$120.00,Company Credit Card,Approved
1091,2025-06-28,PROJ-001,Alpha Launch,Marketing,Software,CRM,HubSpot,Monthly subscription,$250.00,Bank Transfer,Approved
1092,2025-06-28,PROJ-002,Beta Test,Engineering,Travel,Meals,Pizzeria,Team dinner,$85.00,Company Credit Card,Approved
1093,2025-06-29,PROJ-005,Epsilon Dev,Engineering,Payroll,Salaries,Employee F,Bi-weekly salary,$2900.00,Bank Transfer,Approved
1094,2025-06-29,PROJ-003,Gamma Integration,Sales,Travel,Flights,AeroJet Airlines,Client visit flight,$350.00,Company Credit Card,Approved
1095,2025-06-30,PROJ-004,Delta R&D,Research,Supplies,Lab Equipment,Lab Essentials,Chemical order,$90.00,Company Credit Card,Approved
1096,2025-06-30,PROJ-001,Alpha Launch,Marketing,Marketing,PR,Public Relations Group,Media outreach,$800.00,Bank Transfer,Approved
1097,2025-07-01,PROJ-002,Beta Test,Engineering,Software,Cloud Services,CloudBurst Inc.,Quarterly billing,$1800.00,Bank Transfer,Approved
1098,2025-07-01,PROJ-005,Epsilon Dev,Engineering,Travel,Accommodation,Motel 6,Hotel for vendor meeting,$90.00,Company Credit Card,Approved
1099,2025-07-02,PROJ-003,Gamma Integration,Sales,Payroll,Commissions,Sales Agent C,Quarterly commission,$1800.00,Bank Transfer,Approved
1100,2025-07-02,PROJ-004,Delta R&D,Research,Travel,Flights,AeroJet Airlines,Flight for research trip,$550.00,Company Credit Card,Approved
1101,2025-07-03,PROJ-001,Alpha Launch,Marketing,Supplies,Promotional Items,PromoPlus,Swag bags,$250.00,Company Credit Card,Approved
1102,2025-07-03,PROJ-002,Beta Test,Engineering,Travel,Accommodation,Grand Hotel,Hotel for vendor meeting,$250.00,Company Credit Card,Approved
1103,2025-07-04,PROJ-005,Epsilon Dev,Engineering,Payroll,Salaries,Employee H,Bi-weekly salary,$3000.00,Bank Transfer,Approved
1104,2025-07-04,PROJ-003,Gamma Integration,Sales,Travel,Meals,Subway,Client lunch,$25.00,Petty Cash,Approved
1105,2025-07-05,PROJ-004,Delta R&D,Research,Supplies,Lab Equipment,BioLab,Microscopes,$4500.00,Bank Transfer,Approved
1106,2025-07-05,PROJ-001,Alpha Launch,Marketing,Marketing,Events,Event Planners,Event decorations,$200.00,Company Credit Card,Approved
1107,2025-07-06,PROJ-002,Beta Test,Engineering,Software,Development Tools,CodeWare Inc.,Bug tracking software,$50.00,Company Credit Card,Approved
1108,2025-07-06,PROJ-005,Epsilon Dev,Engineering,Travel,Accommodation,Inn & Suites,Hotel for hackathon,$280.00,Company Credit Card,Approved
1109,2025-07-07,PROJ-003,Gamma Integration,Sales,Travel,Meals,Steakhouse,Client dinner,$210.00,Company Credit Card,Approved
1110,2025-07-07,PROJ-004,Delta R&D,Research,Travel,Transportation,Rent-A-Car,Car rental for research trip,$120.00,Company Credit Card,Approved
1111,2025-07-08,PROJ-001,Alpha Launch,Marketing,Marketing,Social Media Ads,SocialAds Co.,Ad budget,$300.00,Company Credit Card,Approved
1112,2025-07-08,PROJ-002,Beta Test,Engineering,Payroll,Salaries,Employee A,Bi-weekly salary,$2500.00,Bank Transfer,Approved
1113,2025-07-09,PROJ-005,Epsilon Dev,Engineering,Supplies,Electronics,Gadget Store,Wireless headphones,$80.00,Company Credit Card,Approved
1114,2025-07-09,PROJ-003,Gamma Integration,Sales,Software,SaaS Subscription,Zoom,Quarterly renewal,$50.00,Company Credit Card,Approved
1115,2025-07-10,PROJ-004,Delta R&D,Research,Supplies,Lab Equipment,Lab Essentials,Consumables replenishment,$75.00,Company Credit Card,Approved
1116,2025-07-10,PROJ-001,Alpha Launch,Marketing,Software,CRM,HubSpot,Monthly subscription,$250.00,Bank Transfer,Approved
1117,2025-07-11,PROJ-002,Beta Test,Engineering,Travel,Flights,AeroJet Airlines,Flight to vendor,$410.00,Company Credit Card,Approved
1118,2025-07-11,PROJ-005,Epsilon Dev,Engineering,Payroll,Salaries,Employee B,Bi-weekly salary,$2800.00,Bank Transfer,Approved
1119,2025-07-12,PROJ-003,Gamma Integration,Sales,Supplies,Office Supplies,Office Depot,Desk monitor,$180.00,Company Credit Card,Approved
1120,2025-07-12,PROJ-004,Delta R&D,Research,Travel,Accommodation,Hilton,Hotel stay for conference,$320.00,Company Credit Card,Approved
1121,2025-07-13,PROJ-001,Alpha Launch,Marketing,Marketing,SEO,SEO Gurus,Monthly SEO services,$500.00,Bank Transfer,Approved
1122,2025-07-13,PROJ-002,Beta Test,Engineering,Travel,Accommodation,Motel 6,Hotel for vendor meeting,$90.00,Company Credit Card,Approved
1123,2025-07-14,PROJ-005,Epsilon Dev,Engineering,Travel,Meals,Pizzeria,Team dinner,$85.00,Company Credit Card,Approved
1124,2025-07-14,PROJ-003,Gamma Integration,Sales,Software,Sales Tools,Sales Navigator,Monthly fee,$150.00,Bank Transfer,Approved
1125,2025-07-15,PROJ-004,Delta R&D,Research,Supplies,Lab Equipment,BioLab,Microscopes,$4500.00,Bank Transfer,Approved
1126,2025-07-15,PROJ-001,Alpha Launch,Marketing,Travel,Accommodation,Hilton,Hotel stay for client visit,$250.00,Company Credit Card,Approved
1127,2025-07-16,PROJ-002,Beta Test,Engineering,Travel,Meals,Steakhouse,Team dinner,$150.00,Company Credit Card,Approved
1128,2025-07-16,PROJ-005,Epsilon Dev,Engineering,Payroll,Salaries,Employee C,Bi-weekly salary,$3200.00,Bank Transfer,Approved
1129,2025-07-17,PROJ-003,Gamma Integration,Sales,Travel,Accommodation,Grand Hotel,Hotel for client visit,$250.00,Company Credit Card,Approved
1130,2025-07-17,PROJ-004,Delta R&D,Research,Travel,Flights,AeroJet Airlines,Flight for research trip,$550.00,Company Credit Card,Approved
1131,2025-07-18,PROJ-001,Alpha Launch,Marketing,Marketing,Events,Event Planners,Event decorations,$200.00,Company Credit Card,Approved
1132,2025-07-18,PROJ-002,Beta Test,Engineering,Travel,Accommodation,Inn & Suites,Hotel for vendor meeting,$200.00,Company Credit Card,Approved
1133,2025-07-19,PROJ-005,Epsilon Dev,Engineering,Software,Cloud Services,CloudBurst Inc.,Quarterly billing,$1800.00,Bank Transfer,Approved
1134,2025-07-19,PROJ-003,Gamma Integration,Sales,Travel,Accommodation,Hilton,Hotel stay for client visit,$250.00,Company Credit Card,Approved
1135,2025-07-20,PROJ-004,Delta R&D,Research,Travel,Transportation,Rent-A-Car,Car rental for research trip,$120.00,Company Credit Card,Approved
1136,2025-07-20,PROJ-001,Alpha Launch,Marketing,Software,CRM,HubSpot,Monthly subscription,$250.00,Bank Transfer,Approved
1137,2025-07-21,PROJ-002,Beta Test,Engineering,Supplies,Hardware,MicroElectronics,New circuit boards,$850.00,Company Credit Card,Approved
1138,2025-07-21,PROJ-005,Epsilon Dev,Engineering,Payroll,Salaries,Employee D,Bi-weekly salary,$3500.00,Bank Transfer,Approved
1139,2025-07-22,PROJ-003,Gamma Integration,Sales,Travel,Meals,Subway,Client lunch,$25.00,Petty Cash,Approved
1140,2025-07-22,PROJ-004,Delta R&D,Research,Supplies,Lab Equipment,Lab Essentials,Chemical order,$90.00,Company Credit Card,Approved
1141,2025-07-23,PROJ-001,Alpha Launch,Marketing,Marketing,Social Media Ads,SocialAds Co.,Ad budget,$300.00,Company Credit Card,Approved
1142,2025-07-23,PROJ-002,Beta Test,Engineering,Travel,Accommodation,Inn & Suites,Hotel for vendor meeting,$200.00,Company Credit Card,Approved
1143,2025-07-24,PROJ-005,Epsilon Dev,Engineering,Software,Development Tools,CodeWare Inc.,Bug tracking software,$50.00,Company Credit Card,Approved
1144,2025-07-24,PROJ-003,Gamma Integration,Sales,Travel,Accommodation,Hilton,Hotel stay for client visit,$250.00,Company Credit Card,Approved
1145,2025-07-25,PROJ-004,Delta R&D,Research,Travel,Accommodation,Grand Hotel,Hotel for conference,$250.00,Company Credit Card,Approved
1146,2025-07-25,PROJ-001,Alpha Launch,Marketing,Supplies,Printed Materials,PrintShop,Product brochures,$450.00,Company Credit Card,Approved
1147,2025-07-26,PROJ-002,Beta Test,Engineering,Payroll,Salaries,Employee E,Bi-weekly salary,$2600.00,Bank Transfer,Approved
1148,2025-07-26,PROJ-005,Epsilon Dev,Engineering,Payroll,Salaries,Employee E,Bi-weekly salary,$2600.00,Bank Transfer,Approved
1149,2025-07-27,PROJ-003,Gamma Integration,Sales,Travel,Meals,Steakhouse,Client dinner,$210.00,Company Credit Card,Approved
1150,2025-07-27,PROJ-004,Delta R&D,Research,Supplies,Lab Equipment,BioLab,Glassware and consumables,$120.00,Company Credit Card,Approved
1151,2025-07-28,PROJ-001,Alpha Launch,Marketing,Marketing,SEO,SEO Gurus,Monthly SEO services,$500.00,Bank Transfer,Approved
1152,2025-07-28,PROJ-002,Beta Test,Engineering,Travel,Accommodation,Motel 6,Hotel stay for a night,$90.00,Company Credit Card,Approved
1153,2025-07-29,PROJ-005,Epsilon Dev,Engineering,Supplies,Electronics,Gadget Store,Wireless headphones,$80.00,Company Credit Card,Approved
1154,2025-07-29,PROJ-003,Gamma Integration,Sales,Software,Sales Tools,Sales Navigator,Monthly fee,$150.00,Bank Transfer,Approved
1155,2025-07-30,PROJ-004,Delta R&D,Research,Travel,Flights,AeroJet Airlines,Flight for research trip,$550.00,Company Credit Card,Approved
1156,2025-07-30,PROJ-001,Alpha Launch,Marketing,Marketing,PR,Public Relations Group,Media outreach,$800.00,Bank Transfer,Approved
1157,2025-07-31,PROJ-002,Beta Test,Engineering,Software,Cloud Services,CloudBurst Inc.,Quarterly billing,$1800.00,Bank Transfer,Approved
1158,2025-07-31,PROJ-005,Epsilon Dev,Engineering,Payroll,Salaries,Employee F,Bi-weekly salary,$2900.00,Bank Transfer,Approved
1159,2025-08-01,PROJ-003,Gamma Integration,Sales,Supplies,Office Supplies,Office Depot,Desk monitor,$180.00,Company Credit Card,Approved
1160,2025-08-01,PROJ-004,Delta R&D,Research,Travel,Transportation,Rent-A-Car,Car rental for research trip,$120.00,Company Credit Card,Approved
1161,2025-08-02,PROJ-001,Alpha Launch,Marketing,Software,CRM,HubSpot,Monthly subscription,$250.00,Bank Transfer,Approved
1162,2025-08-02,PROJ-002,Beta Test,Engineering,Travel,Accommodation,Hilton,Hotel stay for vendor meeting,$220.00,Company Credit Card,Approved
1163,2025-08-03,PROJ-005,Epsilon Dev,Engineering,Software,Development Tools,CodeWare Inc.,New feature license,$150.00,Company Credit Card,Approved
1164,2025-08-03,PROJ-003,Gamma Integration,Sales,Travel,Accommodation,Grand Hotel,Hotel for client visit,$250.00,Company Credit Card,Approved
1165,2025-08-04,PROJ-004,Delta R&D,Research,Travel,Meals,Subway,Client lunch,$25.00,Petty Cash,Approved
1166,2025-08-04,PROJ-001,Alpha Launch,Marketing,Marketing,Events,Event Planners,Event decorations,$200.00,Company Credit Card,Approved
1167,2025-08-05,PROJ-002,Beta Test,Engineering,Software,Cloud Services,CloudBurst Inc.,Quarterly billing,$1800.00,Bank Transfer,Approved
1168,2025-08-05,PROJ-005,Epsilon Dev,Engineering,Travel,Accommodation,Inn & Suites,Hotel for hackathon,$280.00,Company Credit Card,Approved
1169,2025-08-06,PROJ-003,Gamma Integration,Sales,Travel,Meals,Steakhouse,Client dinner,$210.00,Company Credit Card,Approved
1170,2025-08-06,PROJ-004,Delta R&D,Research,Supplies,Lab Equipment,Lab Essentials,Consumables replenishment,$75.00,Company Credit Card,Approved
1171,2025-08-07,PROJ-001,Alpha Launch,Marketing,Marketing,Social Media Ads,SocialAds Co.,Ad budget,$300.00,Company Credit Card,Approved
1172,2025-08-07,PROJ-002,Beta Test,Engineering,Travel,Flights,AeroJet Airlines,Flight to vendor,$410.00,Company Credit Card,Approved
1173,2025-08-08,PROJ-005,Epsilon Dev,Engineering,Payroll,Salaries,Employee A,Bi-weekly salary,$2500.00,Bank Transfer,Approved
1174,2025-08-08,PROJ-003,Gamma Integration,Sales,Travel,Accommodation,Hilton,Hotel stay for client visit,$250.00,Company Credit Card,Approved
1175,2025-08-09,PROJ-004,Delta R&D,Research,Software,Data Analytics,DataGenius,Annual license renewal,$1500.00,Bank Transfer,Approved
1176,2025-08-09,PROJ-001,Alpha Launch,Marketing,Supplies,Printed Materials,PrintShop,Product brochures,$450.00,Company Credit Card,Approved
1177,2025-08-10,PROJ-002,Beta Test,Engineering,Payroll,Salaries,Employee B,Bi-weekly salary,$2800.00,Bank Transfer,Approved
1178,2025-08-10,PROJ-005,Epsilon Dev,Engineering,Supplies,Hardware,MicroElectronics,New circuit boards,$850.00,Company Credit Card,Approved
1179,2025-08-11,PROJ-003,Gamma Integration,Sales,Travel,Accommodation,Motel 6,Hotel for client visit,$90.00,Company Credit Card,Approved
1180,2025-08-11,PROJ-004,Delta R&D,Research,Supplies,Lab Equipment,BioLab,Microscopes,$4500.00,Bank Transfer,Approved
1181,2025-08-12,PROJ-001,Alpha Launch,Marketing,Marketing,SEO,SEO Gurus,Monthly SEO services,$500.00,Bank Transfer,Approved
1182,2025-08-12,PROJ-002,Beta Test,Engineering,Software,SaaS Subscription,Jira,Quarterly license renewal,$300.00,Company Credit Card,Approved
1183,2025-08-13,PROJ-005,Epsilon Dev,Engineering,Travel,Meals,Pizzeria,Team dinner,$85.00,Company Credit Card,Approved
1184,2025-08-13,PROJ-003,Gamma Integration,Sales,Software,Sales Tools,Sales Navigator,Monthly fee,$150.00,Bank Transfer,Approved
